PUF_ID,sample,fed_poverty,fwb_score,fwb1_handle_expense,fwb2_secure_future,fwb3_things_i_want,fwb4_enjoy_life,fwb5_just_getting_by,fwb6_worried_savings,fwb2_1_gift_strain,fwb2_2_money_left,fwb2_3_behind_finances,fwb2_4_control_life,fin_skill_score,housing_own_rent,house_cost_range,savings_range,have_account,have_health_ins,have_retire_acct,have_pension,payday_loan,pawn_car_title_loan,check_cashing,disrespect_fin_services,hardship_food_worried,hardship_food_ran_out,hardship_housing,hardship_healthcare,hardship_medicine,hardship_utilities,rejected_credit,could_access_2000,shock_lost_job,shock_foreclosure,health,age_category,generation,education,ethnicity,gender,household_size,household_income,marital_status,MSA_status,final_weight
12424,General population,200%+ FPL,48,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat,Completely,Rarely,Rarely,Sometimes,Sometimes,44,I own my home,$750-999,"$20,000-74,999",Yes,Yes,No,No,Yes,No,No,Rarely,Never,Never,Never,Never,Never,Never,No,I dont know,No,No,Good,45-54,Gen X,High school degree/GED,"White, Non-Hispanic",Male,2,"$75,000 to $99,999",Married,Metro,1.436127822
11365,Age 62+ oversample,100%-199% FPL,45,Not at all,Very little,Very well,Very little,Very well,Very well,Often,Sometimes,Rarely,Rarely,44,I rent,$300-499,0,Yes,No,No,No,No,No,No,Sometimes,Never,Sometimes,Never,Sometimes,Sometimes,Never,No,"I am certain I could not come up with $2,000",No,No,Fair,62-69,Boomer,Some college/Associate,"Other, Non-Hispanic",Female,1,"Less than $20,000",Widowed,Metro,0.886539718
10149,General population,200%+ FPL,65,Very well,Very well,Very little,Very well,Very little,Somewhat,Never,Sometimes,Never,Rarely,60,I own my home,$500-749,"$1,000-4,999",Yes,Yes,Yes,Yes,No,No,No,Rarely,Never,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Good,55-61,Boomer,Graduate/professional degree,"White, Non-Hispanic",Female,1,"$60,000 to $74,999",Divorced/Separated,Metro,1.306060097
13194,Age 62+ oversample,200%+ FPL,61,Somewhat,Somewhat,Somewhat,Very well,Somewhat,Somewhat,Never,Rarely,Never,Rarely,42,I own my home,Less than $300,"$5,000-19,999",Yes,Yes,No,Yes,No,No,No,Rarely,Never,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Very good,75+,Pre-Boomer,High school degree/GED,"White, Non-Hispanic",Male,2,"$40,000 to $49,999",Married,Metro,0.616893145
13009,General population,200%+ FPL,63,Completely,Very well,Not at all,Completely,Not at all,Completely,Sometimes,Rarely,Never,Sometimes,63,I own my home,Less than $300,"$75,000 or more",Yes,Yes,Yes,No,No,No,No,Rarely,Never,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Very good,75+,Pre-Boomer,Some college/Associate,"White, Non-Hispanic",Female,2,"$150,000 or more",Married,Metro,0.584409536
8332,General population,200%+ FPL,77,Very well,Very well,Very little,Very well,Not at all,Not at all,Never,Often,Never,Never,77,I own my home,Less than $300,"$20,000-74,999",Yes,Yes,Yes,No,No,No,No,Never,Never,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Excellent,62-69,Boomer,Some college/Associate,"White, Non-Hispanic",Female,2,"$100,000 to $149,999",Married,Non-Metro,0.576373116
12960,General population,<100% FPL,33,Not at all,Somewhat,Completely,Very little,Very well,Very well,Often,Rarely,Always,Often,44,I own my home,Prefer not to say,$1-99,Yes,No,Yes,No,No,No,Yes,Rarely,Sometimes,Sometimes,Never,Sometimes,Sometimes,Never,No,"I am certain I could not come up with $2,000",No,No,Good,45-54,Gen X,High school degree/GED,"White, Non-Hispanic",Male,3,"Less than $20,000",Married,Metro,1.010167726
13871,General population,<100% FPL,59,Very little,Somewhat,Not at all,Somewhat,Somewhat,Somewhat,Rarely,Always,Never,Often,80,I own my home,I dont know,$100-999,No,No,Yes,No,No,No,Yes,Never,Never,Never,Never,Never,Never,Never,Yes,"I am certain I could not come up with $2,000",No,No,Very good,25-34,Millennial,High school degree/GED,"White, Non-Hispanic",Male,5+,"$30,000 to $39,999",Married,Non-Metro,1.064186465
9456,General population,200%+ FPL,54,Completely,Somewhat,Very little,Somewhat,Somewhat,Somewhat,Sometimes,Rarely,Rarely,Sometimes,45,I own my home,$500-749,"$20,000-74,999",Yes,Yes,No,Yes,No,No,No,Rarely,Never,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Good,70-74,Boomer,Some college/Associate,"White, Non-Hispanic",Female,2,"$40,000 to $49,999",Married,Metro,0.597089469
10150,Age 62+ oversample,200%+ FPL,61,Very well,Somewhat,Very little,Very well,Very little,Somewhat,Rarely,Sometimes,Never,Sometimes,45,I own my home,I dont know,"$75,000 or more",Yes,Yes,Yes,Yes,No,No,No,Never,Never,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Fair,75+,Pre-Boomer,High school degree/GED,"White, Non-Hispanic",Female,2,"$40,000 to $49,999",Married,Metro,0.679425764
7868,General population,200%+ FPL,61,Very well,Very well,Somewhat,Very well,Very well,Very well,Never,Often,Never,Never,53,I own my home,Less than $300,"$75,000 or more",Yes,Yes,Yes,Yes,No,No,No,Refused,Never,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Fair,55-61,Boomer,High school degree/GED,Hispanic,Male,3,"$150,000 or more",Married,Metro,1.209877466
9213,Age 62+ oversample,200%+ FPL,63,Very well,Very well,Very little,Somewhat,Very little,Very little,Rarely,Often,Rarely,Rarely,52,I own my home,$300-499,"$5,000-19,999",Yes,Yes,Yes,Yes,No,No,No,Sometimes,Never,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Good,62-69,Boomer,Graduate/professional degree,"White, Non-Hispanic",Female,2,"$50,000 to $59,999",Married,Metro,0.436351468
11936,General population,200%+ FPL,88,Completely,Completely,Not at all,Completely,Not at all,Very little,Never,Always,Never,Never,59,I own my home,Less than $300,"$75,000 or more",Yes,No,No,No,No,No,No,Never,Never,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Very good,75+,Pre-Boomer,Bachelors degree,"White, Non-Hispanic",Male,1,"$100,000 to $149,999",Living with partner,Non-Metro,0.36993532
9457,Age 62+ oversample,200%+ FPL,65,Somewhat,Somewhat,Not at all,Very little,Very little,Not at all,Rarely,Often,Rarely,Rarely,29,I own my home,"$1,500-1,999","$5,000-19,999",Yes,Yes,No,Yes,No,No,No,Never,Never,Never,Never,Never,Sometimes,Never,No,"I am certain I could come up with the full $2,000",No,No,Fair,62-69,Boomer,Some college/Associate,"White, Non-Hispanic",Male,5+,"$100,000 to $149,999",Divorced/Separated,Metro,0.574464263
8740,General population,200%+ FPL,77,Very well,Completely,Not at all,Very well,Not at all,Not at all,Never,Always,Never,Rarely,56,I do not currently own or rent,Less than $300,"$5,000-19,999",Yes,Yes,Yes,Yes,No,No,No,Rarely,Never,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",Yes,No,Excellent,55-61,Boomer,Graduate/professional degree,"Other, Non-Hispanic",Male,3,"$100,000 to $149,999",Married,Metro,0.922255352
8011,General population,200%+ FPL,43,Very little,Somewhat,Somewhat,Very well,Very well,Very well,Often,Rarely,Rarely,Often,45,I own my home,$750-999,$1-99,No,Yes,No,No,No,No,No,Sometimes,Often,Sometimes,Sometimes,Sometimes,Sometimes,Often,No,"I could probably not come up with $2,000",No,No,Excellent,35-44,Gen X,High school degree/GED,"White, Non-Hispanic",Female,4,"$50,000 to $59,999",Married,Non-Metro,1.401294213
9458,General population,200%+ FPL,63,Somewhat,Very well,Very little,Very well,Very little,Somewhat,Rarely,Sometimes,Never,Rarely,45,I own my home,Less than $300,"$5,000-19,999",Yes,No,Yes,No,No,No,No,Rarely,Never,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Very good,62-69,Boomer,High school degree/GED,Hispanic,Female,2,"$100,000 to $149,999",Married,Metro,0.663815955
11366,General population,200%+ FPL,49,Very little,Not at all,Somewhat,Somewhat,Somewhat,Somewhat,Often,Rarely,Rarely,Rarely,63,I rent,$750-999,$100-999,Yes,No,No,No,No,No,No,Rarely,Sometimes,Never,Never,Sometimes,Never,Never,Yes,"I could probably come up with $2,000",No,No,Fair,25-34,Millennial,Less than high school,"White, Non-Hispanic",Female,2,"$30,000 to $39,999",Living with partner,Metro,1.435213844
14324,General population,100%-199% FPL,38,Very little,Somewhat,Somewhat,Very little,Very well,Very well,Often,Never,Often,Often,54,I rent,$750-999,$1-99,Yes,Yes,Yes,No,Yes,No,No,Sometimes,Sometimes,Often,Sometimes,Sometimes,Sometimes,Sometimes,Yes,"I am certain I could not come up with $2,000",No,No,Good,35-44,Gen X,High school degree/GED,"Black, Non-Hispanic",Female,5+,"$30,000 to $39,999",Married,Metro,1.26385205
13251,General population,200%+ FPL,54,Very little,Somewhat,Very little,Not at all,Not at all,Somewhat,Sometimes,Often,Often,Rarely,79,I do not currently own or rent,Prefer not to say,"$1,000-4,999",Yes,Yes,No,No,No,No,No,Rarely,Never,Never,Never,Never,Never,Never,No,"I could probably not come up with $2,000",No,No,Excellent,18-24,Millennial,Some college/Associate,"White, Non-Hispanic",Female,3,"$100,000 to $149,999",Never married,Non-Metro,1.682407939
10369,General population,200%+ FPL,54,Somewhat,Somewhat,Very well,Somewhat,Very little,Very well,Rarely,Always,Rarely,Sometimes,43,I own my home,Prefer not to say,Prefer not to say,Yes,Yes,Yes,Yes,No,No,No,Never,Never,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Excellent,62-69,Boomer,Some college/Associate,"White, Non-Hispanic",Female,2,"$75,000 to $99,999",Married,Metro,0.505434552
13483,Age 62+ oversample,<100% FPL,43,Not at all,Very little,Very little,Not at all,Somewhat,Completely,Always,Rarely,Never,Often,25,I do not currently own or rent,I dont know,Prefer not to say,No,No,No,Yes,No,No,No,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Never,Never,No,"I am certain I could not come up with $2,000",No,No,Fair,62-69,Boomer,High school degree/GED,"White, Non-Hispanic",Female,2,"Less than $20,000",Divorced/Separated,Metro,1.08684267
8741,General population,200%+ FPL,37,Very little,Very little,Very well,Very little,Completely,Completely,Sometimes,Never,Often,Sometimes,45,I rent,"$1,000-1,499",Prefer not to say,No,No,No,No,No,No,No,Rarely,Never,Never,Never,Never,Never,Sometimes,No,"I could probably come up with $2,000",Yes,No,Good,45-54,Gen X,Some college/Associate,"Other, Non-Hispanic",Male,4,"$60,000 to $74,999",Married,Metro,1.366254506
9935,General population,200%+ FPL,55,Very well,Very little,Somewhat,Very well,Somewhat,Very well,Rarely,Often,Sometimes,Rarely,43,I own my home,Less than $300,"$75,000 or more",Yes,Yes,No,No,No,No,No,Sometimes,Never,Never,Never,Sometimes,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Good,75+,Pre-Boomer,Bachelors degree,"White, Non-Hispanic",Male,2,"$75,000 to $99,999",Married,Metro,0.378201205
12525,General population,200%+ FPL,55,Not at all,Somewhat,Somewhat,Completely,Not at all,Completely,Sometimes,Always,Never,Sometimes,45,I do not currently own or rent,"$2,000 or more","$20,000-74,999",No,No,No,Yes,No,No,No,Rarely,Never,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Fair,62-69,Boomer,Some college/Associate,"White, Non-Hispanic",Female,2,"$60,000 to $74,999",Divorced/Separated,Metro,0.467732195
10572,General population,200%+ FPL,74,Very well,Completely,Not at all,Very well,Not at all,Very little,Never,Always,Never,Rarely,58,I own my home,"$1,000-1,499","$5,000-19,999",Yes,Yes,Yes,No,No,No,No,Never,Never,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Very good,25-34,Millennial,Bachelors degree,"White, Non-Hispanic",Female,5+,"$75,000 to $99,999",Married,Metro,1.21360505
7745,General population,200%+ FPL,49,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat,Sometimes,Sometimes,Sometimes,Sometimes,42,I rent,$750-999,$100-999,Yes,No,Yes,No,No,No,Yes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,No,"I could probably come up with $2,000",No,No,Good,45-54,Gen X,Bachelors degree,"White, Non-Hispanic",Female,1,"$75,000 to $99,999",Never married,Metro,1.174056709
12712,General population,200%+ FPL,39,Not at all,Not at all,Very well,Somewhat,Very little,Completely,Often,Rarely,Sometimes,Often,46,I rent,$500-749,$1-99,No,No,No,No,Yes,Yes,No,Rarely,Often,Often,Never,Never,Never,Never,Yes,"I am certain I could not come up with $2,000",No,No,Very good,25-34,Millennial,Some college/Associate,"White, Non-Hispanic",Female,3,"$50,000 to $59,999",Married,Metro,1.406040288
8975,General population,200%+ FPL,44,Somewhat,Somewhat,Somewhat,Somewhat,Very well,Completely,Sometimes,Often,Sometimes,Often,59,I do not currently own or rent,$300-499,$100-999,Yes,Yes,Yes,No,No,No,No,Sometimes,Never,Never,Never,Sometimes,Sometimes,Never,No,"I could probably not come up with $2,000",No,No,Good,35-44,Gen X,Some college/Associate,"White, Non-Hispanic",Male,2,"$60,000 to $74,999",Never married,Metro,0.833215983
10151,General population,200%+ FPL,60,Somewhat,Completely,Not at all,Completely,Not at all,Very well,Sometimes,Often,Never,Sometimes,60,I rent,Prefer not to say,Prefer not to say,Yes,No,Yes,No,No,No,No,Never,Never,Never,Never,Never,Never,Never,No,"I could probably come up with $2,000",No,No,Very good,18-24,Millennial,Some college/Associate,"Other, Non-Hispanic",Female,1,"$40,000 to $49,999",Never married,Metro,1.42695582
8742,General population,<100% FPL,21,Not at all,Not at all,Completely,Not at all,Not at all,Completely,Always,Never,Always,Always,8,I do not currently own or rent,$750-999,0,Yes,No,No,No,No,No,No,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,No,"I am certain I could not come up with $2,000",Yes,No,Fair,25-34,Millennial,Some college/Associate,"Other, Non-Hispanic",Male,5+,"$30,000 to $39,999",Married,Metro,0.933001198
13820,General population,<100% FPL,23,Not at all,Not at all,Somewhat,Not at all,Completely,Completely,Always,Never,Always,Always,58,I own my home,$750-999,0,Yes,Yes,No,No,No,No,Yes,Rarely,Sometimes,Sometimes,Often,Never,Sometimes,Sometimes,No,"I am certain I could not come up with $2,000",Yes,Yes,Good,25-34,Millennial,High school degree/GED,"White, Non-Hispanic",Female,3,"Less than $20,000",Never married,Non-Metro,0.71129931
10370,General population,200%+ FPL,43,Very little,Very little,Very little,Somewhat,Somewhat,Completely,Often,Rarely,Sometimes,Often,39,I own my home,Less than $300,"$20,000-74,999",Yes,No,Yes,No,No,No,No,Often,Never,Never,Never,Never,Never,Never,No,"I could probably come up with $2,000",No,No,Very good,62-69,Boomer,Bachelors degree,"White, Non-Hispanic",Female,2,"$75,000 to $99,999",Widowed,Metro,0.630220926
11103,General population,200%+ FPL,27,Not at all,Not at all,Completely,Not at all,Somewhat,Completely,Often,Never,Always,Always,39,I do not currently own or rent,$500-749,0,Yes,No,No,No,No,No,Yes,Never,Never,Never,Never,Often,Never,Never,No,"I am certain I could not come up with $2,000",Yes,No,Very good,25-34,Millennial,High school degree/GED,"Other, Non-Hispanic",Female,5+,"$75,000 to $99,999",Never married,Metro,2.966652988
11844,General population,200%+ FPL,72,Somewhat,Somewhat,Not at all,Somewhat,Very well,Very little,Never,Always,Never,Never,50,I own my home,"$2,000 or more","$75,000 or more",No,No,No,No,No,No,No,Rarely,Never,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Excellent,75+,Pre-Boomer,Bachelors degree,"White, Non-Hispanic",Male,1,"$150,000 or more",Married,Metro,0.558308288
12098,General population,200%+ FPL,63,Somewhat,Somewhat,Not at all,Very well,Somewhat,Somewhat,Rarely,Sometimes,Never,Rarely,62,I own my home,Prefer not to say,Prefer not to say,No,Yes,Yes,No,No,No,Yes,Never,Never,Never,Never,Never,Never,Never,No,I dont know,No,No,Good,75+,Pre-Boomer,High school degree/GED,"Black, Non-Hispanic",Female,1,"$20,000 to $29,999",Widowed,Metro,0.973995435
14371,General population,200%+ FPL,75,Very well,Very well,Not at all,Very well,Not at all,Not at all,Rarely,Often,Never,Never,50,I own my home,Less than $300,"$75,000 or more",Yes,No,Yes,No,No,No,No,Rarely,Never,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Very good,62-69,Boomer,Graduate/professional degree,"White, Non-Hispanic",Female,1,"$75,000 to $99,999",Divorced/Separated,Metro,0.455829022
11630,General population,100%-199% FPL,34,Very well,Very little,Completely,Somewhat,Completely,Completely,Often,Never,Rarely,Always,51,I own my home,Less than $300,$1-99,Yes,Yes,No,Yes,No,No,No,Rarely,Sometimes,Never,Never,Never,Never,Never,No,I dont know,No,No,Fair,75+,Pre-Boomer,High school degree/GED,"White, Non-Hispanic",Male,2,"$20,000 to $29,999",Married,Non-Metro,0.744186257
14327,General population,200%+ FPL,59,Completely,Completely,Not at all,Completely,Very little,Completely,Sometimes,Sometimes,Rarely,Sometimes,46,I own my home,"$1,500-1,999","$5,000-19,999",Yes,Yes,Yes,Yes,No,No,No,Never,Never,Never,Never,Sometimes,Often,Never,No,"I am certain I could come up with the full $2,000",No,No,Very good,62-69,Boomer,Graduate/professional degree,"White, Non-Hispanic",Female,2,"$100,000 to $149,999",Married,Metro,0.529356792
11240,General population,<100% FPL,78,Completely,Very well,Not at all,Completely,Very little,Not at all,Never,Always,Never,Never,69,I own my home,Less than $300,"$5,000-19,999",Yes,Yes,Yes,Yes,No,No,No,Never,Never,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Very good,25-34,Millennial,High school degree/GED,"White, Non-Hispanic",Male,4,"Less than $20,000",Married,Metro,1.196228355
10573,General population,200%+ FPL,79,Somewhat,Completely,Not at all,Completely,Not at all,Very little,Never,Always,Never,Never,62,I own my home,Less than $300,"$75,000 or more",No,Yes,Yes,No,No,No,No,Rarely,Never,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Very good,45-54,Boomer,Graduate/professional degree,"White, Non-Hispanic",Female,2,"$150,000 or more",Married,Metro,1.286410245
14313,General population,200%+ FPL,51,Very little,Somewhat,Somewhat,Very little,Very well,Very well,Never,Often,Rarely,Often,42,I own my home,$300-499,"$5,000-19,999",Yes,Yes,Yes,No,No,No,Yes,Rarely,Never,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Very good,45-54,Boomer,Bachelors degree,"White, Non-Hispanic",Male,1,"$40,000 to $49,999",Never married,Metro,0.618436892
7746,General population,<100% FPL,49,Not at all,Somewhat,Very little,Somewhat,Very little,Somewhat,Sometimes,Sometimes,Sometimes,Always,55,I own my home,I dont know,$1-99,No,No,Yes,No,No,No,No,Never,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Never,No,"I am certain I could not come up with $2,000",No,No,Very good,25-34,Millennial,Some college/Associate,"Black, Non-Hispanic",Female,2,"Less than $20,000",Never married,Metro,0.875270037
10371,General population,200%+ FPL,61,Very well,Very well,Very little,Very well,Very little,Somewhat,Rarely,Always,Never,Sometimes,64,I own my home,$750-999,"$75,000 or more",Yes,Yes,Yes,No,No,No,No,Rarely,Never,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Excellent,35-44,Gen X,Graduate/professional degree,"White, Non-Hispanic",Male,2,"$150,000 or more",Living with partner,Metro,0.68416011
