PUF_ID,fwb2_2_money_left,savings_range,have_account,have_health_ins,payday_loan,pawn_car_title_loan,disrespect_fin_services,hardship_food_ran_out,hardship_housing,rejected_credit,could_access_2000,health,generation,education,ethnicity,household_income,final_weight
13489,Rarely,$100-999,Yes,Yes,No,No,Rarely,Never,Never,No,"I am certain I could not come up with $2,000",Refused,Millennial,Some college/Associate,"White, Non-Hispanic","$40,000 to $49,999",1.006100833
9209,Sometimes,$100-999,Yes,Yes,No,No,Rarely,Never,Never,No,"I could probably come up with $2,000",Good,Gen X,Some college/Associate,"Black, Non-Hispanic","$75,000 to $99,999",1.429644606
13752,Often,"$5,000-19,999",Yes,Yes,No,No,Rarely,Never,Never,No,"I am certain I could come up with the full $2,000",Good,Pre-Boomer,Bachelors degree,"White, Non-Hispanic","$75,000 to $99,999",0.400605845
12524,Always,"$75,000 or more",Yes,Yes,No,No,Rarely,Never,Never,No,"I am certain I could come up with the full $2,000",Very good,Pre-Boomer,Some college/Associate,"White, Non-Hispanic","$50,000 to $59,999",0.392709115
11840,Sometimes,$1-99,Yes,No,Yes,Yes,Never,Sometimes,Never,No,"I am certain I could come up with the full $2,000",Good,Gen X,Some college/Associate,"Black, Non-Hispanic","Less than $20,000",0.67951773
13148,Sometimes,"$75,000 or more",Yes,Yes,No,No,Rarely,Never,Never,No,"I am certain I could come up with the full $2,000",Very good,Millennial,Some college/Associate,"White, Non-Hispanic","$150,000 or more",1.126389205
8972,Always,"$1,000-4,999",Yes,Yes,No,No,Never,Never,Never,No,"I am certain I could come up with the full $2,000",Good,Boomer,Some college/Associate,"White, Non-Hispanic","$150,000 or more",0.710662774
10768,Sometimes,Prefer not to say,No,Yes,No,No,Never,Never,Never,No,I dont know,Good,Gen X,High school degree/GED,"Black, Non-Hispanic","Less than $20,000",1.076345358
9210,Rarely,"$5,000-19,999",Yes,Yes,No,No,Never,Never,Never,No,"I am certain I could come up with the full $2,000",Good,Gen X,Graduate/professional degree,"White, Non-Hispanic","$75,000 to $99,999",0.490450693
10568,Always,"$20,000-74,999",Yes,Yes,No,No,Never,Never,Never,No,"I am certain I could come up with the full $2,000",Very good,Boomer,Graduate/professional degree,"White, Non-Hispanic","$150,000 or more",0.44650487
10365,Often,"$5,000-19,999",Yes,No,No,No,Never,Never,Never,No,"I am certain I could come up with the full $2,000",Excellent,Pre-Boomer,Bachelors degree,"White, Non-Hispanic","$75,000 to $99,999",0.367291878
9932,Often,"$5,000-19,999",Yes,Yes,No,No,Sometimes,Never,Never,No,"I am certain I could come up with the full $2,000",Good,Millennial,Some college/Associate,"Other, Non-Hispanic","$40,000 to $49,999",1.110609186
8134,Rarely,"$1,000-4,999",No,Yes,No,No,Rarely,Never,Never,No,"I am certain I could come up with the full $2,000",Very good,Millennial,Less than high school,Hispanic,"$75,000 to $99,999",1.709584992
7321,Never,"$5,000-19,999",Yes,Yes,No,No,Rarely,Never,Never,Yes,"I am certain I could come up with the full $2,000",Fair,Millennial,Bachelors degree,"White, Non-Hispanic","$60,000 to $74,999",1.021607882
11624,Always,"$20,000-74,999",Yes,Yes,No,No,Never,Never,Never,No,"I am certain I could come up with the full $2,000",Excellent,Boomer,Some college/Associate,"White, Non-Hispanic","$150,000 or more",1.000799591
10366,Rarely,"$1,000-4,999",Yes,Yes,No,No,Rarely,Never,Never,No,"I am certain I could come up with the full $2,000",Very good,Boomer,Some college/Associate,"White, Non-Hispanic","$60,000 to $74,999",0.525618742
10146,Sometimes,"$1,000-4,999",Yes,Yes,No,Yes,Rarely,Never,Never,No,"I am certain I could come up with the full $2,000",Fair,Pre-Boomer,High school degree/GED,"White, Non-Hispanic","$20,000 to $29,999",0.739827381
12019,Never,0,Yes,Yes,No,No,Never,Often,Never,No,"I am certain I could not come up with $2,000",Good,Millennial,High school degree/GED,"White, Non-Hispanic","$40,000 to $49,999",0.856799763
9211,Rarely,Prefer not to say,No,Yes,No,No,Rarely,Never,Sometimes,No,I dont know,Very good,Boomer,Graduate/professional degree,"Other, Non-Hispanic","$40,000 to $49,999",1.126192735
11841,Often,"$5,000-19,999",Yes,Yes,No,No,Rarely,Never,Never,No,"I am certain I could come up with the full $2,000",Very good,Gen X,Graduate/professional degree,"White, Non-Hispanic","$150,000 or more",1.286410245
11625,Often,"$1,000-4,999",Yes,Yes,No,No,Never,Never,Never,No,"I could probably come up with $2,000",Very good,Boomer,Some college/Associate,"Black, Non-Hispanic","$30,000 to $39,999",0.555808201
9212,Rarely,"$1,000-4,999",Yes,Yes,No,No,Rarely,Never,Never,No,"I am certain I could come up with the full $2,000",Very good,Boomer,Bachelors degree,"White, Non-Hispanic","$100,000 to $149,999",0.646888632
9451,Always,Prefer not to say,Yes,Yes,No,No,Rarely,Never,Never,No,"I am certain I could come up with the full $2,000",Very good,Pre-Boomer,Graduate/professional degree,"White, Non-Hispanic","$150,000 or more",0.305977967
9452,Often,Prefer not to say,Yes,Yes,No,No,Rarely,Never,Never,No,"I am certain I could come up with the full $2,000",Very good,Boomer,Graduate/professional degree,"White, Non-Hispanic","$150,000 or more",0.589904769
8535,Always,"$5,000-19,999",Yes,Yes,No,No,Rarely,Never,Never,No,"I am certain I could come up with the full $2,000",Very good,Boomer,Graduate/professional degree,"White, Non-Hispanic","$60,000 to $74,999",1.043501214
13657,Rarely,$1-99,Yes,No,No,No,Never,Sometimes,Never,No,"I am certain I could not come up with $2,000",Fair,Boomer,Less than high school,"Other, Non-Hispanic","Less than $20,000",2.111298329
9705,Always,"$20,000-74,999",Yes,Yes,No,No,Rarely,Never,Never,No,"I am certain I could come up with the full $2,000",Very good,Gen X,Bachelors degree,"White, Non-Hispanic","$100,000 to $149,999",0.779704373
8973,Always,"$5,000-19,999",Yes,Yes,No,No,Rarely,Never,Never,No,"I am certain I could come up with the full $2,000",Good,Millennial,Some college/Associate,"White, Non-Hispanic","$100,000 to $149,999",1.313186309
14320,Often,Refused,No,No,No,No,Refused,Never,Never,No,"I am certain I could come up with the full $2,000",Very good,Gen X,High school degree/GED,"Black, Non-Hispanic","Less than $20,000",1.452138292
9453,Often,"$75,000 or more",Yes,Yes,No,No,Rarely,Never,Never,No,"I am certain I could come up with the full $2,000",Good,Boomer,Some college/Associate,"White, Non-Hispanic","$100,000 to $149,999",0.584891118
11842,Sometimes,"$5,000-19,999",Yes,Yes,No,No,Sometimes,Never,Never,No,"I am certain I could come up with the full $2,000",Good,Pre-Boomer,Bachelors degree,"White, Non-Hispanic","$100,000 to $149,999",0.669932746
12901,Always,"$1,000-4,999",Yes,Yes,No,No,Rarely,Never,Never,No,"I could probably come up with $2,000",Very good,Boomer,Some college/Associate,"White, Non-Hispanic","$100,000 to $149,999",1.301506535
12854,Often,"$1,000-4,999",Yes,Yes,No,No,Never,Never,Never,No,"I am certain I could come up with the full $2,000",Very good,Pre-Boomer,Graduate/professional degree,"White, Non-Hispanic","$60,000 to $74,999",0.28954962
9933,Rarely,"$20,000-74,999",Yes,No,No,No,Sometimes,Never,Never,No,"I am certain I could come up with the full $2,000",Very good,Boomer,Some college/Associate,"White, Non-Hispanic","Less than $20,000",0.801111927
8329,Sometimes,"$20,000-74,999",Yes,Yes,No,No,Rarely,Never,Never,No,"I am certain I could come up with the full $2,000",Good,Boomer,Some college/Associate,"White, Non-Hispanic","$20,000 to $29,999",0.903341018
9706,Always,"$5,000-19,999",No,No,No,No,Rarely,Never,Never,No,"I am certain I could come up with the full $2,000",Very good,Boomer,Graduate/professional degree,"White, Non-Hispanic","$75,000 to $99,999",0.425747787
8330,Sometimes,0,No,No,No,No,Rarely,Sometimes,Never,No,"I am certain I could not come up with $2,000",Fair,Millennial,Less than high school,"White, Non-Hispanic","$60,000 to $74,999",1.605357036
14367,Often,"$75,000 or more",Yes,No,No,No,Sometimes,Never,Never,No,"I am certain I could come up with the full $2,000",Good,Gen X,Graduate/professional degree,"White, Non-Hispanic","$100,000 to $149,999",0.576822756
10147,Sometimes,"$75,000 or more",Yes,No,No,No,Never,Never,Never,No,"I am certain I could come up with the full $2,000",Very good,Boomer,Graduate/professional degree,"White, Non-Hispanic","$100,000 to $149,999",0.801507025
11102,Often,"$5,000-19,999",Yes,Yes,No,No,Rarely,Never,Never,No,"I am certain I could come up with the full $2,000",Fair,Boomer,Some college/Associate,"White, Non-Hispanic","$30,000 to $39,999",0.566556007
13447,Rarely,"$1,000-4,999",Yes,Yes,No,No,Rarely,Never,Never,No,"I am certain I could come up with the full $2,000",Very good,Gen X,Graduate/professional degree,"White, Non-Hispanic","$150,000 or more",0.719250277
11509,Sometimes,"$75,000 or more",Yes,Yes,No,No,Rarely,Never,Never,No,"I am certain I could come up with the full $2,000",Good,Boomer,Bachelors degree,"White, Non-Hispanic","$30,000 to $39,999",0.771035484
13901,Sometimes,"$20,000-74,999",No,No,No,No,Sometimes,Never,Never,No,"I am certain I could come up with the full $2,000",Good,Boomer,Graduate/professional degree,"White, Non-Hispanic","$100,000 to $149,999",0.528783553
10920,Rarely,I dont know,Yes,Yes,No,No,Rarely,Never,Never,No,"I could probably not come up with $2,000",Good,Pre-Boomer,Some college/Associate,"White, Non-Hispanic","$40,000 to $49,999",0.692791033
12168,Always,"$5,000-19,999",Yes,Yes,No,No,Never,Never,Never,No,"I am certain I could come up with the full $2,000",Very good,Pre-Boomer,High school degree/GED,"White, Non-Hispanic","$30,000 to $39,999",0.679425764
7322,Sometimes,$1-99,No,Yes,No,No,Rarely,Never,Never,No,I dont know,Very good,Gen X,High school degree/GED,"White, Non-Hispanic","$20,000 to $29,999",1.38202114
13856,Often,"$1,000-4,999",Yes,Yes,No,No,Never,Never,Never,No,"I could probably not come up with $2,000",Very good,Pre-Boomer,High school degree/GED,"White, Non-Hispanic","Less than $20,000",0.915283436
10769,Sometimes,"$1,000-4,999",Yes,Yes,No,No,Rarely,Sometimes,Never,No,"I am certain I could come up with the full $2,000",Very good,Boomer,Some college/Associate,"White, Non-Hispanic","$60,000 to $74,999",0.518039919
11843,Always,"$5,000-19,999",Yes,Yes,No,No,Never,Never,Never,No,"I am certain I could come up with the full $2,000",Excellent,Boomer,High school degree/GED,"White, Non-Hispanic","$40,000 to $49,999",1.2306206
10569,Often,"$20,000-74,999",Yes,Yes,No,No,Never,Never,Never,No,"I am certain I could come up with the full $2,000",Good,Pre-Boomer,Graduate/professional degree,"White, Non-Hispanic","$50,000 to $59,999",0.646088093
10570,Often,"$75,000 or more",Yes,Yes,No,No,Rarely,Never,Never,No,"I am certain I could come up with the full $2,000",Very good,Pre-Boomer,Graduate/professional degree,"White, Non-Hispanic","$75,000 to $99,999",0.214625862
8008,Always,"$75,000 or more",Yes,Yes,No,No,Never,Never,Never,No,"I am certain I could come up with the full $2,000",Excellent,Boomer,Graduate/professional degree,"White, Non-Hispanic","$150,000 or more",0.670269722
12975,Sometimes,Prefer not to say,Yes,No,No,No,Rarely,Never,Sometimes,No,"I could probably not come up with $2,000",Fair,Millennial,High school degree/GED,"White, Non-Hispanic","Less than $20,000",1.196228355
10367,Often,"$20,000-74,999",Yes,Yes,No,No,Sometimes,Never,Never,No,"I am certain I could come up with the full $2,000",Good,Boomer,Graduate/professional degree,"White, Non-Hispanic","$100,000 to $149,999",0.428443647
11626,Rarely,$100-999,Yes,Yes,No,No,Rarely,Never,Never,No,"I could probably come up with $2,000",Very good,Millennial,Some college/Associate,"White, Non-Hispanic","$20,000 to $29,999",0.482664698
7867,Often,I dont know,Yes,Yes,No,No,Never,Never,Never,No,"I could probably come up with $2,000",Good,Pre-Boomer,Some college/Associate,"White, Non-Hispanic","$40,000 to $49,999",0.488926027
11627,Often,"$5,000-19,999",Yes,Yes,No,No,Rarely,Never,Never,No,"I could probably come up with $2,000",Good,Boomer,Bachelors degree,"White, Non-Hispanic","$100,000 to $149,999",0.810563296
10921,Sometimes,"$1,000-4,999",Yes,Yes,No,No,Sometimes,Never,Never,Yes,"I could probably come up with $2,000",Fair,Pre-Boomer,Some college/Associate,"White, Non-Hispanic","$30,000 to $39,999",0.576839323
9454,Often,"$20,000-74,999",Yes,Yes,No,No,Rarely,Never,Never,No,"I am certain I could come up with the full $2,000",Very good,Boomer,Some college/Associate,"White, Non-Hispanic","$100,000 to $149,999",0.575133126
13792,Never,0,No,No,No,Yes,Sometimes,Often,Often,Yes,"I am certain I could not come up with $2,000",Fair,Gen X,High school degree/GED,"Black, Non-Hispanic","Less than $20,000",1.151467604
8739,Rarely,"$1,000-4,999",Yes,No,Yes,No,Rarely,Sometimes,Never,Yes,"I could probably come up with $2,000",Poor,Millennial,High school degree/GED,"White, Non-Hispanic","$50,000 to $59,999",1.663064991
13076,Always,"$5,000-19,999",Yes,Yes,No,No,Rarely,Never,Never,No,"I am certain I could come up with the full $2,000",Very good,Pre-Boomer,Some college/Associate,"White, Non-Hispanic","$75,000 to $99,999",0.279248193
8009,Never,$100-999,Yes,Yes,No,No,Sometimes,Never,Never,No,"I am certain I could not come up with $2,000",Good,Millennial,Bachelors degree,"White, Non-Hispanic","$60,000 to $74,999",0.849523959
9707,Never,$100-999,Yes,Yes,No,No,Rarely,Never,Never,Yes,"I could probably not come up with $2,000",Fair,Gen X,High school degree/GED,"White, Non-Hispanic","$30,000 to $39,999",1.085490033
11935,Often,"$20,000-74,999",Yes,Yes,No,No,Never,Never,Never,No,"I am certain I could come up with the full $2,000",Very good,Gen X,Graduate/professional degree,"Other, Non-Hispanic","$150,000 or more",0.983808484
12359,Often,"$5,000-19,999",Yes,Yes,No,No,Rarely,Never,Never,No,"I am certain I could come up with the full $2,000",Fair,Pre-Boomer,Some college/Associate,"White, Non-Hispanic","$60,000 to $74,999",0.606792234
9934,Often,"$20,000-74,999",Yes,Yes,No,No,Rarely,Never,Never,No,"I am certain I could come up with the full $2,000",Excellent,Boomer,High school degree/GED,"White, Non-Hispanic","$75,000 to $99,999",0.538042993
9708,Often,"$5,000-19,999",Yes,Yes,No,No,Never,Never,Never,No,"I am certain I could come up with the full $2,000",Very good,Boomer,Graduate/professional degree,"White, Non-Hispanic","$50,000 to $59,999",0.353565344
12812,Sometimes,"$5,000-19,999",Yes,Yes,No,No,Rarely,Sometimes,Never,No,"I am certain I could come up with the full $2,000",Fair,Boomer,High school degree/GED,"White, Non-Hispanic","$75,000 to $99,999",0.982312072
13806,Always,0,No,No,No,No,Sometimes,Often,Never,Yes,I dont know,Excellent,Millennial,Less than high school,"Black, Non-Hispanic","Less than $20,000",3.70571709
10148,Rarely,$100-999,Yes,No,No,No,Never,Sometimes,Never,No,"I am certain I could not come up with $2,000",Fair,Millennial,Some college/Associate,Hispanic,"$30,000 to $39,999",0.809197945
11239,Often,"$75,000 or more",Yes,Yes,No,No,Rarely,Never,Never,No,"I am certain I could come up with the full $2,000",Good,Boomer,High school degree/GED,"White, Non-Hispanic","$75,000 to $99,999",0.5284513
11628,Rarely,$100-999,Yes,Yes,No,No,Never,Often,Sometimes,Yes,"I am certain I could not come up with $2,000",Fair,Gen X,High school degree/GED,Hispanic,"$30,000 to $39,999",0.829407707
13782,Sometimes,"$1,000-4,999",Yes,Yes,No,No,Rarely,Never,Never,No,"I could probably come up with $2,000",Very good,Gen X,Some college/Associate,"White, Non-Hispanic","$75,000 to $99,999",1.362302747
10770,Never,$1-99,Yes,Yes,No,No,Sometimes,Often,Never,No,"I am certain I could not come up with $2,000",Fair,Gen X,Some college/Associate,Hispanic,"$50,000 to $59,999",1.013908141
12169,Rarely,Prefer not to say,Yes,Yes,Yes,No,Never,Never,Never,No,I dont know,Excellent,Gen X,Bachelors degree,"White, Non-Hispanic","$100,000 to $149,999",0.618625259
10571,Always,"$5,000-19,999",Yes,Yes,No,No,Never,Never,Never,No,"I am certain I could come up with the full $2,000",Very good,Boomer,Bachelors degree,"White, Non-Hispanic","$150,000 or more",0.838544919
8974,Always,"$5,000-19,999",Yes,Yes,No,No,Rarely,Never,Never,No,"I am certain I could come up with the full $2,000",Very good,Pre-Boomer,Graduate/professional degree,"White, Non-Hispanic","$150,000 or more",0.478042815
10368,Often,"$5,000-19,999",Yes,Yes,No,No,Rarely,Never,Never,No,"I am certain I could come up with the full $2,000",Very good,Millennial,Graduate/professional degree,"White, Non-Hispanic","$100,000 to $149,999",0.500558823
11629,Sometimes,"$5,000-19,999",No,Yes,No,No,Sometimes,Never,Never,Yes,I dont know,Fair,Boomer,High school degree/GED,"Black, Non-Hispanic","$75,000 to $99,999",1.6368958
8536,Often,"$75,000 or more",Yes,Yes,No,No,Never,Never,Never,No,"I am certain I could come up with the full $2,000",Very good,Boomer,Some college/Associate,"White, Non-Hispanic","$100,000 to $149,999",0.967696668
8010,Sometimes,"$5,000-19,999",Yes,Yes,No,No,Rarely,Never,Never,No,"I am certain I could come up with the full $2,000",Excellent,Boomer,Bachelors degree,"White, Non-Hispanic","$150,000 or more",0.815617649
14303,Rarely,"$5,000-19,999",No,No,No,No,Often,Sometimes,Sometimes,No,"I am certain I could come up with the full $2,000",Very good,Boomer,Bachelors degree,"White, Non-Hispanic","$75,000 to $99,999",0.700002011
